Code Domaine,Domaine,Code zone,Zone,Code année,Année,Code Produit,Produit,Code Mois,Mois,Unité,Valeur,Symbole,Description du Symbole,Note
"CP","Indices de Prix à la Consommation","95","Honduras","2018","2018","23012","Prix à la Consommation, Indices généraux (2015 = 100)","7006","Juin","","111.11991","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","95","Honduras","2018","2018","23012","Prix à la Consommation, Indices généraux (2015 = 100)","7007","Juillet","","111.541351","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","95","Honduras","2018","2018","23012","Prix à la Consommation, Indices généraux (2015 = 100)","7008","Août","","112.033032","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","95","Honduras","2018","2018","23012","Prix à la Consommation, Indices généraux (2015 = 100)","7009","Septembre","","112.068152","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","95","Honduras","2018","2018","23012","Prix à la Consommation, Indices généraux (2015 = 100)","7010","Octobre","","112.700313","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","95","Honduras","2018","2018","23012","Prix à la Consommation, Indices généraux (2015 = 100)","7011","Novembre","","113.297355","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","95","Honduras","2018","2018","23012","Prix à la Consommation, Indices généraux (2015 = 100)","7012","Décembre","","113.508075","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","97","Hongrie","2018","2018","23014","Food price inflation","7001","Janvier","%","4.477612","Fc","Donnée calculée",""
"CP","Indices de Prix à la Consommation","97","Hongrie","2018","2018","23014","Food price inflation","7002","Février","%","3.825503","Fc","Donnée calculée",""
"CP","Indices de Prix à la Consommation","97","Hongrie","2018","2018","23014","Food price inflation","7003","Mars","%","4.096709","Fc","Donnée calculée",""
"CP","Indices de Prix à la Consommation","97","Hongrie","2018","2018","23014","Food price inflation","7004","Avril","%","4.06938","Fc","Donnée calculée",""
"CP","Indices de Prix à la Consommation","97","Hongrie","2018","2018","23014","Food price inflation","7005","Mai","%","3.762376","Fc","Donnée calculée",""
"CP","Indices de Prix à la Consommation","97","Hongrie","2018","2018","23014","Food price inflation","7006","Juin","%","3.095505","Fc","Donnée calculée",""
"CP","Indices de Prix à la Consommation","97","Hongrie","2018","2018","23014","Food price inflation","7007","Juillet","%","3.304417","Fc","Donnée calculée",""
"CP","Indices de Prix à la Consommation","97","Hongrie","2018","2018","23014","Food price inflation","7008","Août","%","3.8987","Fc","Donnée calculée",""
"CP","Indices de Prix à la Consommation","97","Hongrie","2018","2018","23014","Food price inflation","7009","Septembre","%","4.581274","Fc","Donnée calculée",""
"CP","Indices de Prix à la Consommation","97","Hongrie","2018","2018","23014","Food price inflation","7010","Octobre","%","4.515272","Fc","Donnée calculée",""
"CP","Indices de Prix à la Consommation","97","Hongrie","2018","2018","23014","Food price inflation","7011","Novembre","%","4.158416","Fc","Donnée calculée",""
"CP","Indices de Prix à la Consommation","97","Hongrie","2018","2018","23014","Food price inflation","7012","Décembre","%","4.488449","Fc","Donnée calculée",""
"CP","Indices de Prix à la Consommation","97","Hongrie","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7001","Janvier","","105.531669","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","97","Hongrie","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7002","Février","","106.011359","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","97","Hongrie","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7003","Mars","","106.21694","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","97","Hongrie","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7004","Avril","","106.90221","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","97","Hongrie","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7005","Mai","","107.724535","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","97","Hongrie","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7006","Juin","","107.039264","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","97","Hongrie","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7007","Juillet","","106.90221","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","97","Hongrie","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7008","Août","","106.833683","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","97","Hongrie","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7009","Septembre","","107.313373","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","97","Hongrie","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7010","Octobre","","107.861589","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","97","Hongrie","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7011","Novembre","","108.135697","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","97","Hongrie","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7012","Décembre","","108.478333","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","97","Hongrie","2018","2018","23012","Prix à la Consommation, Indices généraux (2015 = 100)","7001","Janvier","","103.925486","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","97","Hongrie","2018","2018","23012","Prix à la Consommation, Indices généraux (2015 = 100)","7002","Février","","104.147549","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","97","Hongrie","2018","2018","23012","Prix à la Consommation, Indices généraux (2015 = 100)","7003","Mars","","104.22157","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","97","Hongrie","2018","2018","23012","Prix à la Consommation, Indices généraux (2015 = 100)","7004","Avril","","104.887759","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","97","Hongrie","2018","2018","23012","Prix à la Consommation, Indices généraux (2015 = 100)","7005","Mai","","105.553948","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","97","Hongrie","2018","2018","23012","Prix à la Consommation, Indices généraux (2015 = 100)","7006","Juin","","105.924053","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","97","Hongrie","2018","2018","23012","Prix à la Consommation, Indices généraux (2015 = 100)","7007","Juillet","","106.220137","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","97","Hongrie","2018","2018","23012","Prix à la Consommation, Indices généraux (2015 = 100)","7008","Août","","106.294158","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","97","Hongrie","2018","2018","23012","Prix à la Consommation, Indices généraux (2015 = 100)","7009","Septembre","","106.590242","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","97","Hongrie","2018","2018","23012","Prix à la Consommation, Indices généraux (2015 = 100)","7010","Octobre","","107.18241","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","97","Hongrie","2018","2018","23012","Prix à la Consommation, Indices généraux (2015 = 100)","7011","Novembre","","106.812305","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","97","Hongrie","2018","2018","23012","Prix à la Consommation, Indices généraux (2015 = 100)","7012","Décembre","","106.4422","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","36","Îles Caïmanes","2018","2018","23014","Food price inflation","7001","Janvier","%","2.72647","Fc","Donnée calculée",""
"CP","Indices de Prix à la Consommation","36","Îles Caïmanes","2018","2018","23014","Food price inflation","7002","Février","%","4.082831","Fc","Donnée calculée",""
"CP","Indices de Prix à la Consommation","36","Îles Caïmanes","2018","2018","23014","Food price inflation","7003","Mars","%","4.741379","Fc","Donnée calculée",""
"CP","Indices de Prix à la Consommation","36","Îles Caïmanes","2018","2018","23014","Food price inflation","7004","Avril","%","4.582212","Fc","Donnée calculée",""
"CP","Indices de Prix à la Consommation","36","Îles Caïmanes","2018","2018","23014","Food price inflation","7005","Mai","%","4.368351","Fc","Donnée calculée",""
"CP","Indices de Prix à la Consommation","36","Îles Caïmanes","2018","2018","23014","Food price inflation","7006","Juin","%","4.188034","Fc","Donnée calculée",""
"CP","Indices de Prix à la Consommation","36","Îles Caïmanes","2018","2018","23014","Food price inflation","7007","Juillet","%","4.168442","Fc","Donnée calculée",""
"CP","Indices de Prix à la Consommation","36","Îles Caïmanes","2018","2018","23014","Food price inflation","7008","Août","%","4.161896","Fc","Donnée calculée",""
"CP","Indices de Prix à la Consommation","36","Îles Caïmanes","2018","2018","23014","Food price inflation","7009","Septembre","%","4.177323","Fc","Donnée calculée",""
"CP","Indices de Prix à la Consommation","36","Îles Caïmanes","2018","2018","23014","Food price inflation","7010","Octobre","%","4.296936","Fc","Donnée calculée",""
"CP","Indices de Prix à la Consommation","36","Îles Caïmanes","2018","2018","23014","Food price inflation","7011","Novembre","%","4.477491","Fc","Donnée calculée",""
"CP","Indices de Prix à la Consommation","36","Îles Caïmanes","2018","2018","23014","Food price inflation","7012","Décembre","%","4.595745","Fc","Donnée calculée",""
"CP","Indices de Prix à la Consommation","36","Îles Caïmanes","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7001","Janvier","","103.043005","F","Estimation FAO","base year is 2015"
"CP","Indices de Prix à la Consommation","36","Îles Caïmanes","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7002","Février","","104.663467","F","Estimation FAO","base year is 2015"
"CP","Indices de Prix à la Consommation","36","Îles Caïmanes","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7003","Mars","","105.593757","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","36","Îles Caïmanes","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7004","Avril","","105.726043","F","Estimation FAO","base year is 2015"
"CP","Indices de Prix à la Consommation","36","Îles Caïmanes","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7005","Mai","","105.838159","F","Estimation FAO","base year is 2015"
"CP","Indices de Prix à la Consommation","36","Îles Caïmanes","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7006","Juin","","105.941391","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","36","Îles Caïmanes","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7007","Juillet","","106.032178","F","Estimation FAO","base year is 2015"
"CP","Indices de Prix à la Consommation","36","Îles Caïmanes","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7008","Août","","106.109751","F","Estimation FAO","base year is 2015"
"CP","Indices de Prix à la Consommation","36","Îles Caïmanes","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7009","Septembre","","106.202116","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","36","Îles Caïmanes","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7010","Octobre","","106.388351","F","Estimation FAO","base year is 2015"
"CP","Indices de Prix à la Consommation","36","Îles Caïmanes","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7011","Novembre","","106.624241","F","Estimation FAO","base year is 2015"
"CP","Indices de Prix à la Consommation","36","Îles Caïmanes","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7012","Décembre","","106.810475","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","36","Îles Caïmanes","2018","2018","23012","Prix à la Consommation, Indices généraux (2015 = 100)","7001","Janvier","","103.21753","F","Estimation FAO","base year is 2015"
"CP","Indices de Prix à la Consommation","36","Îles Caïmanes","2018","2018","23012","Prix à la Consommation, Indices généraux (2015 = 100)","7002","Février","","103.572341","F","Estimation FAO","base year is 2015"
"CP","Indices de Prix à la Consommation","36","Îles Caïmanes","2018","2018","23012","Prix à la Consommation, Indices généraux (2015 = 100)","7003","Mars","","103.927151","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","36","Îles Caïmanes","2018","2018","23012","Prix à la Consommation, Indices généraux (2015 = 100)","7004","Avril","","104.465779","F","Estimation FAO","base year is 2015"
"CP","Indices de Prix à la Consommation","36","Îles Caïmanes","2018","2018","23012","Prix à la Consommation, Indices généraux (2015 = 100)","7005","Mai","","105.148993","F","Estimation FAO","base year is 2015"
"CP","Indices de Prix à la Consommation","36","Îles Caïmanes","2018","2018","23012","Prix à la Consommation, Indices généraux (2015 = 100)","7006","Juin","","105.668947","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","36","Îles Caïmanes","2018","2018","23012","Prix à la Consommation, Indices généraux (2015 = 100)","7007","Juillet","","105.686941","F","Estimation FAO","base year is 2015"
"CP","Indices de Prix à la Consommation","36","Îles Caïmanes","2018","2018","23012","Prix à la Consommation, Indices généraux (2015 = 100)","7008","Août","","105.609055","F","Estimation FAO","base year is 2015"
"CP","Indices de Prix à la Consommation","36","Îles Caïmanes","2018","2018","23012","Prix à la Consommation, Indices généraux (2015 = 100)","7009","Septembre","","105.475414","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","36","Îles Caïmanes","2018","2018","23012","Prix à la Consommation, Indices généraux (2015 = 100)","7010","Octobre","","105.217873","F","Estimation FAO","base year is 2015"
"CP","Indices de Prix à la Consommation","36","Îles Caïmanes","2018","2018","23012","Prix à la Consommation, Indices généraux (2015 = 100)","7011","Novembre","","104.859228","F","Estimation FAO","base year is 2015"
"CP","Indices de Prix à la Consommation","36","Îles Caïmanes","2018","2018","23012","Prix à la Consommation, Indices généraux (2015 = 100)","7012","Décembre","","104.604516","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","47","Îles Cook","2018","2018","23014","Food price inflation","7001","Janvier","%","0.35877","Fc","Donnée calculée",""
"CP","Indices de Prix à la Consommation","47","Îles Cook","2018","2018","23014","Food price inflation","7002","Février","%","0.349888","Fc","Donnée calculée",""
"CP","Indices de Prix à la Consommation","47","Îles Cook","2018","2018","23014","Food price inflation","7003","Mars","%","0.352423","Fc","Donnée calculée",""
"CP","Indices de Prix à la Consommation","47","Îles Cook","2018","2018","23014","Food price inflation","7004","Avril","%","0.347931","Fc","Donnée calculée",""
"CP","Indices de Prix à la Consommation","47","Îles Cook","2018","2018","23014","Food price inflation","7005","Mai","%","0.358442","Fc","Donnée calculée",""
"CP","Indices de Prix à la Consommation","47","Îles Cook","2018","2018","23014","Food price inflation","7006","Juin","%","0.352734","Fc","Donnée calculée",""
"CP","Indices de Prix à la Consommation","47","Îles Cook","2018","2018","23014","Food price inflation","7007","Juillet","%","0.289601","Fc","Donnée calculée",""
"CP","Indices de Prix à la Consommation","47","Îles Cook","2018","2018","23014","Food price inflation","7008","Août","%","0.20763","Fc","Donnée calculée",""
"CP","Indices de Prix à la Consommation","47","Îles Cook","2018","2018","23014","Food price inflation","7009","Septembre","%","0.176056","Fc","Donnée calculée",""
"CP","Indices de Prix à la Consommation","47","Îles Cook","2018","2018","23014","Food price inflation","7010","Octobre","%","0.302495","Fc","Donnée calculée",""
"CP","Indices de Prix à la Consommation","47","Îles Cook","2018","2018","23014","Food price inflation","7011","Novembre","%","0.506389","Fc","Donnée calculée",""
"CP","Indices de Prix à la Consommation","47","Îles Cook","2018","2018","23014","Food price inflation","7012","Décembre","%","0.704225","Fc","Donnée calculée",""
"CP","Indices de Prix à la Consommation","47","Îles Cook","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7001","Janvier","","101.757713","F","Estimation FAO","base year is 2015"
"CP","Indices de Prix à la Consommation","47","Îles Cook","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7002","Février","","101.872249","F","Estimation FAO","base year is 2015"
"CP","Indices de Prix à la Consommation","47","Îles Cook","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7003","Mars","","101.948669","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","47","Îles Cook","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7004","Avril","","101.925301","F","Estimation FAO","base year is 2015"
"CP","Indices de Prix à la Consommation","47","Îles Cook","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7005","Mai","","101.884578","F","Estimation FAO","base year is 2015"
"CP","Indices de Prix à la Consommation","47","Îles Cook","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7006","Juin","","101.859162","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","47","Îles Cook","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7007","Juillet","","101.846019","F","Estimation FAO","base year is 2015"
"CP","Indices de Prix à la Consommation","47","Îles Cook","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7008","Août","","101.839289","F","Estimation FAO","base year is 2015"
"CP","Indices de Prix à la Consommation","47","Îles Cook","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7009","Septembre","","101.859162","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","47","Îles Cook","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7010","Octobre","","101.994732","F","Estimation FAO","base year is 2015"
"CP","Indices de Prix à la Consommation","47","Îles Cook","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7011","Novembre","","102.187175","F","Estimation FAO","base year is 2015"
"CP","Indices de Prix à la Consommation","47","Îles Cook","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7012","Décembre","","102.396205","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","47","Îles Cook","2018","2018","23012","Prix à la Consommation, Indices généraux (2015 = 100)","7001","Janvier","","99.72551","F","Estimation FAO","base year is 2015"
"CP","Indices de Prix à la Consommation","47","Îles Cook","2018","2018","23012","Prix à la Consommation, Indices généraux (2015 = 100)","7002","Février","","100.142662","F","Estimation FAO","base year is 2015"
"CP","Indices de Prix à la Consommation","47","Îles Cook","2018","2018","23012","Prix à la Consommation, Indices généraux (2015 = 100)","7003","Mars","","100.382623","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","47","Îles Cook","2018","2018","23012","Prix à la Consommation, Indices généraux (2015 = 100)","7004","Avril","","100.276457","F","Estimation FAO","base year is 2015"
"CP","Indices de Prix à la Consommation","47","Îles Cook","2018","2018","23012","Prix à la Consommation, Indices généraux (2015 = 100)","7005","Mai","","100.11","F","Estimation FAO","base year is 2015"
"CP","Indices de Prix à la Consommation","47","Îles Cook","2018","2018","23012","Prix à la Consommation, Indices généraux (2015 = 100)","7006","Juin","","99.934487","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","47","Îles Cook","2018","2018","23012","Prix à la Consommation, Indices généraux (2015 = 100)","7007","Juillet","","99.734661","F","Estimation FAO","base year is 2015"
"CP","Indices de Prix à la Consommation","47","Îles Cook","2018","2018","23012","Prix à la Consommation, Indices généraux (2015 = 100)","7008","Août","","99.502487","F","Estimation FAO","base year is 2015"
"CP","Indices de Prix à la Consommation","47","Îles Cook","2018","2018","23012","Prix à la Consommation, Indices généraux (2015 = 100)","7009","Septembre","","99.307095","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","47","Îles Cook","2018","2018","23012","Prix à la Consommation, Indices généraux (2015 = 100)","7010","Octobre","","99.25212","F","Estimation FAO","base year is 2015"
"CP","Indices de Prix à la Consommation","47","Îles Cook","2018","2018","23012","Prix à la Consommation, Indices généraux (2015 = 100)","7011","Novembre","","99.256842","F","Estimation FAO","base year is 2015"
"CP","Indices de Prix à la Consommation","47","Îles Cook","2018","2018","23012","Prix à la Consommation, Indices généraux (2015 = 100)","7012","Décembre","","99.307095","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","284","Îles d'Åland","2018","2018","23014","Food price inflation","7001","Janvier","%","1.422222","Fc","Donnée calculée",""
"CP","Indices de Prix à la Consommation","284","Îles d'Åland","2018","2018","23014","Food price inflation","7002","Février","%","0.870322","Fc","Donnée calculée",""
"CP","Indices de Prix à la Consommation","284","Îles d'Åland","2018","2018","23014","Food price inflation","7003","Mars","%","1.22807","Fc","Donnée calculée",""
"CP","Indices de Prix à la Consommation","284","Îles d'Åland","2018","2018","23014","Food price inflation","7004","Avril","%","0.876424","Fc","Donnée calculée",""
"CP","Indices de Prix à la Consommation","284","Îles d'Åland","2018","2018","23014","Food price inflation","7005","Mai","%","1.676964","Fc","Donnée calculée",""
"CP","Indices de Prix à la Consommation","284","Îles d'Åland","2018","2018","23014","Food price inflation","7006","Juin","%","2.040816","Fc","Donnée calculée",""
"CP","Indices de Prix à la Consommation","284","Îles d'Åland","2018","2018","23014","Food price inflation","7007","Juillet","%","2.12766","Fc","Donnée calculée",""
"CP","Indices de Prix à la Consommation","284","Îles d'Åland","2018","2018","23014","Food price inflation","7008","Août","%","1.140351","Fc","Donnée calculée",""
"CP","Indices de Prix à la Consommation","284","Îles d'Åland","2018","2018","23014","Food price inflation","7009","Septembre","%","3.174603","Fc","Donnée calculée",""
"CP","Indices de Prix à la Consommation","284","Îles d'Åland","2018","2018","23014","Food price inflation","7010","Octobre","%","2.907489","Fc","Donnée calculée",""
"CP","Indices de Prix à la Consommation","284","Îles d'Åland","2018","2018","23014","Food price inflation","7011","Novembre","%","1.488616","Fc","Donnée calculée",""
"CP","Indices de Prix à la Consommation","284","Îles d'Åland","2018","2018","23014","Food price inflation","7012","Décembre","%","0.695652","Fc","Donnée calculée",""
"CP","Indices de Prix à la Consommation","284","Îles d'Åland","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7001","Janvier","","99.848881","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","284","Îles d'Åland","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7002","Février","","101.424061","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","284","Îles d'Åland","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7003","Mars","","100.986511","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","284","Îles d'Åland","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7004","Avril","","100.723981","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","284","Îles d'Åland","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7005","Mai","","100.811491","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","284","Îles d'Åland","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7006","Juin","","100.636471","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","284","Îles d'Åland","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7007","Juillet","","100.811491","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","284","Îles d'Åland","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7008","Août","","100.899001","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","284","Îles d'Åland","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7009","Septembre","","102.386671","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","284","Îles d'Åland","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7010","Octobre","","102.211651","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","284","Îles d'Åland","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7011","Novembre","","101.424061","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","284","Îles d'Åland","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7012","Décembre","","101.336551","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","284","Îles d'Åland","2018","2018","23012","Prix à la Consommation, Indices généraux (2015 = 100)","7001","Janvier","","102.520189","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","284","Îles d'Åland","2018","2018","23012","Prix à la Consommation, Indices généraux (2015 = 100)","7002","Février","","102.704412","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","284","Îles d'Åland","2018","2018","23012","Prix à la Consommation, Indices généraux (2015 = 100)","7003","Mars","","103.072859","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","284","Îles d'Åland","2018","2018","23012","Prix à la Consommation, Indices généraux (2015 = 100)","7004","Avril","","103.349193","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","284","Îles d'Åland","2018","2018","23012","Prix à la Consommation, Indices généraux (2015 = 100)","7005","Mai","","103.441305","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","284","Îles d'Åland","2018","2018","23012","Prix à la Consommation, Indices généraux (2015 = 100)","7006","Juin","","103.71764","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","284","Îles d'Åland","2018","2018","23012","Prix à la Consommation, Indices généraux (2015 = 100)","7007","Juillet","","104.086086","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","284","Îles d'Åland","2018","2018","23012","Prix à la Consommation, Indices généraux (2015 = 100)","7008","Août","","103.993974","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","284","Îles d'Åland","2018","2018","23012","Prix à la Consommation, Indices généraux (2015 = 100)","7009","Septembre","","104.178198","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","284","Îles d'Åland","2018","2018","23012","Prix à la Consommation, Indices généraux (2015 = 100)","7010","Octobre","","104.270309","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","284","Îles d'Åland","2018","2018","23012","Prix à la Consommation, Indices généraux (2015 = 100)","7011","Novembre","","103.993974","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","284","Îles d'Åland","2018","2018","23012","Prix à la Consommation, Indices généraux (2015 = 100)","7012","Décembre","","104.086086","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","25","Îles Salomon","2018","2018","23014","Food price inflation","7001","Janvier","%","0.64707","Fc","Donnée calculée",""
"CP","Indices de Prix à la Consommation","25","Îles Salomon","2018","2018","23014","Food price inflation","7002","Février","%","4.721816","Fc","Donnée calculée",""
"CP","Indices de Prix à la Consommation","25","Îles Salomon","2018","2018","23014","Food price inflation","7003","Mars","%","1.716405","Fc","Donnée calculée",""
"CP","Indices de Prix à la Consommation","25","Îles Salomon","2018","2018","23014","Food price inflation","7004","Avril","%","2.191166","Fc","Donnée calculée",""
"CP","Indices de Prix à la Consommation","25","Îles Salomon","2018","2018","23014","Food price inflation","7005","Mai","%","0.188794","Fc","Donnée calculée",""
"CP","Indices de Prix à la Consommation","25","Îles Salomon","2018","2018","23014","Food price inflation","7006","Juin","%","0.295359","Fc","Donnée calculée",""
"CP","Indices de Prix à la Consommation","25","Îles Salomon","2018","2018","23014","Food price inflation","7007","Juillet","%","0.518134","Fc","Donnée calculée",""
"CP","Indices de Prix à la Consommation","25","Îles Salomon","2018","2018","23014","Food price inflation","7008","Août","%","3.122127","Fc","Donnée calculée",""
